Frame,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
169,0.7382,1.5449,0.0958,-0.0202,0.0771,-0.0869,0.993
170,0.7449,1.5417,0.0943,-0.0103,0.0854,-0.0863,0.9926
171,0.747,1.539,0.0931,0.0017,0.0818,-0.0854,0.993
172,0.7459,1.5364,0.0927,0.013,0.0719,-0.0846,0.9937
173,0.7424,1.5337,0.0925,0.0269,0.0601,-0.0825,0.9944
174,0.7383,1.5318,0.0926,0.037,0.0508,-0.0777,0.995
175,0.7325,1.5286,0.0929,0.0519,0.0424,-0.0734,0.9951
176,0.7255,1.5239,0.0939,0.0728,0.0328,-0.0636,0.9948
177,0.7187,1.521,0.0955,0.0854,0.0228,-0.0548,0.9946
178,0.7092,1.521,0.0968,0.0887,0.0009,-0.0457,0.995
179,0.6983,1.5199,0.0977,0.0958,-0.0281,-0.0362,0.9943
180,0.6886,1.5173,0.0981,0.1069,-0.0531,-0.0288,0.9924
181,0.6812,1.5155,0.0987,0.1154,-0.0694,-0.0218,0.9906
182,0.6754,1.5113,0.0979,0.1334,-0.0814,-0.0166,0.9876
183,0.6706,1.5089,0.0977,0.1417,-0.0944,-0.0117,0.9853
184,0.6653,1.5083,0.0976,0.1426,-0.1131,-0.0105,0.9832
185,0.6603,1.5102,0.0974,0.1342,-0.1348,-0.016,0.9816
186,0.6572,1.5138,0.0973,0.1197,-0.1507,-0.0217,0.9811
187,0.6564,1.5197,0.0974,0.0962,-0.1575,-0.0263,0.9825
188,0.6584,1.5278,0.0984,0.0626,-0.1518,-0.0313,0.9859
189,0.664,1.5416,0.0989,0.0028,-0.1355,-0.0385,0.99
190,0.6718,1.5544,0.0972,-0.0505,-0.1153,-0.0454,0.991
1,0.4562,1.6192,0.5584,-0.0842,-0.0934,-0.041,0.9912
2,0.4592,1.6212,0.5561,-0.0919,-0.0834,-0.0423,0.9914
3,0.4623,1.624,0.5539,-0.1042,-0.0732,-0.0439,0.9909
4,0.465,1.6254,0.5518,-0.1131,-0.0647,-0.0444,0.9905
5,0.4674,1.6263,0.5494,-0.1176,-0.057,-0.0422,0.9905
6,0.4706,1.6285,0.5469,-0.1293,-0.0445,-0.0384,0.9899
7,0.4742,1.6303,0.5445,-0.1389,-0.0288,-0.0381,0.9892
8,0.4767,1.6306,0.5426,-0.143,-0.0173,-0.0373,0.9889
9,0.4771,1.6305,0.5418,-0.1415,-0.0162,-0.0365,0.9891
10,0.4759,1.6307,0.5417,-0.1411,-0.0216,-0.0356,0.9891
11,0.4751,1.6306,0.5418,-0.1403,-0.0251,-0.0348,0.9892
12,0.4749,1.6302,0.5418,-0.1385,-0.0262,-0.0349,0.9894
13,0.4753,1.6301,0.5414,-0.1377,-0.0263,-0.0355,0.9895
14,0.4756,1.6301,0.5411,-0.138,-0.0261,-0.0359,0.9894
15,0.476,1.6303,0.5408,-0.1385,-0.0252,-0.0363,0.9894
16,0.4766,1.6301,0.5409,-0.1385,-0.0229,-0.0373,0.9894
17,0.477,1.6299,0.5412,-0.1366,-0.0209,-0.0378,0.9897
18,0.4761,1.6299,0.5415,-0.1372,-0.0235,-0.0376,0.9896
19,0.4752,1.6296,0.5417,-0.1355,-0.0254,-0.0371,0.9898
20,0.4745,1.6298,0.5418,-0.1357,-0.0262,-0.0373,0.9897
21,0.4737,1.63,0.5423,-0.1358,-0.0265,-0.0372,0.9897
22,0.4723,1.6298,0.5434,-0.1338,-0.0283,-0.0363,0.9899
23,0.4703,1.6292,0.5446,-0.1312,-0.0331,-0.0352,0.9902
24,0.4677,1.6289,0.5457,-0.1283,-0.0386,-0.0338,0.9904
25,0.4662,1.6286,0.5463,-0.1267,-0.041,-0.0326,0.9906
26,0.4657,1.6285,0.5464,-0.1267,-0.0419,-0.0326,0.9905
27,0.4657,1.6282,0.5459,-0.1251,-0.0414,-0.0332,0.9907
28,0.4652,1.6285,0.545,-0.1259,-0.0419,-0.0334,0.9906
29,0.4625,1.6284,0.5444,-0.1253,-0.0497,-0.0329,0.9903
30,0.457,1.6273,0.5437,-0.1205,-0.0678,-0.0308,0.9899
31,0.4508,1.627,0.5429,-0.1173,-0.0885,-0.0283,0.9887
32,0.4452,1.6263,0.5418,-0.1135,-0.1062,-0.0254,0.9875
33,0.4407,1.6258,0.5406,-0.1116,-0.1197,-0.0226,0.9863
34,0.437,1.6257,0.5393,-0.1096,-0.1327,-0.021,0.9848
35,0.4355,1.626,0.5385,-0.11,-0.1378,-0.0215,0.9841
36,0.4355,1.6263,0.5384,-0.1108,-0.1357,-0.0214,0.9843
37,0.4368,1.6262,0.5388,-0.1103,-0.131,-0.0229,0.985
38,0.4389,1.6259,0.5397,-0.1087,-0.1242,-0.0248,0.986
39,0.4392,1.6252,0.5403,-0.1052,-0.1272,-0.0269,0.9859
40,0.4394,1.6245,0.5411,-0.1035,-0.1276,-0.0269,0.986
41,0.4403,1.6242,0.542,-0.1025,-0.1246,-0.0275,0.9865
42,0.4415,1.6239,0.5428,-0.1012,-0.1216,-0.029,0.987
43,0.4426,1.6233,0.5438,-0.0992,-0.1187,-0.0292,0.9875
44,0.4434,1.6228,0.5448,-0.0978,-0.1174,-0.0294,0.9878
45,0.4436,1.6228,0.5457,-0.0985,-0.1167,-0.0295,0.9878
46,0.4435,1.6225,0.5466,-0.0976,-0.1156,-0.0297,0.988
47,0.4436,1.6223,0.5473,-0.0968,-0.1142,-0.0297,0.9883
48,0.4436,1.6224,0.5479,-0.0969,-0.1128,-0.0301,0.9884
49,0.4442,1.6223,0.5485,-0.0967,-0.1091,-0.0312,0.9888
50,0.4452,1.622,0.549,-0.0958,-0.1028,-0.0319,0.9896
51,0.447,1.6216,0.5498,-0.0943,-0.0934,-0.0324,0.9906
52,0.4488,1.6213,0.5507,-0.0934,-0.0847,-0.0333,0.9915
53,0.4502,1.6211,0.5519,-0.0924,-0.0785,-0.0344,0.992
54,0.4515,1.6207,0.5531,-0.0911,-0.0724,-0.0354,0.9926
55,0.4534,1.6205,0.5541,-0.0904,-0.0629,-0.036,0.9933
56,0.4561,1.62,0.5551,-0.0892,-0.0478,-0.0353,0.9942
57,0.4599,1.6192,0.5561,-0.0869,-0.0293,-0.0337,0.9952
58,0.4645,1.6182,0.5572,-0.084,-0.0095,-0.0332,0.9959
59,0.4695,1.617,0.558,-0.0801,0.0089,-0.0335,0.9962
60,0.4731,1.6158,0.5588,-0.0764,0.0187,-0.0353,0.9963
61,0.474,1.6149,0.5599,-0.0726,0.016,-0.0367,0.9966
62,0.4727,1.6136,0.561,-0.0668,0.0065,-0.0357,0.9971
63,0.47,1.612,0.5617,-0.0598,-0.0054,-0.0339,0.9976
64,0.4663,1.6081,0.5623,-0.0419,-0.0194,-0.0305,0.9985
65,0.4632,1.6024,0.5631,-0.017,-0.0311,-0.0274,0.999
66,0.4614,1.5966,0.5641,0.0077,-0.037,-0.0248,0.999
67,0.4606,1.5947,0.5652,0.0156,-0.0385,-0.023,0.9989
68,0.4606,1.5933,0.5652,0.0223,-0.0392,-0.0234,0.9987
69,0.4602,1.5924,0.565,0.0262,-0.0432,-0.0244,0.9984
70,0.4582,1.5924,0.5636,0.0272,-0.0539,-0.025,0.9979
71,0.455,1.5929,0.5616,0.0254,-0.0701,-0.0252,0.9969
72,0.4515,1.5934,0.5592,0.0234,-0.0866,-0.024,0.9957
73,0.4484,1.5941,0.5569,0.0214,-0.1002,-0.0212,0.9945
74,0.4456,1.595,0.5546,0.018,-0.1115,-0.0187,0.9934
75,0.4435,1.5965,0.5525,0.0136,-0.1214,-0.0169,0.9924
76,0.4419,1.599,0.551,0.0054,-0.1302,-0.0164,0.9913
77,0.4413,1.6014,0.5497,-0.0037,-0.1369,-0.0165,0.9904
78,0.4416,1.6039,0.5483,-0.0128,-0.1415,-0.0177,0.9897
79,0.4426,1.6062,0.5469,-0.0217,-0.1427,-0.0195,0.9893
80,0.4442,1.6077,0.5457,-0.0273,-0.1412,-0.0208,0.9894
81,0.4462,1.609,0.5444,-0.032,-0.1372,-0.0229,0.9898
82,0.4486,1.6093,0.5437,-0.0334,-0.1327,-0.0249,0.9903
83,0.4511,1.6092,0.5438,-0.0343,-0.1258,-0.0269,0.9911
84,0.4535,1.609,0.5447,-0.0337,-0.1186,-0.028,0.992
85,0.4554,1.609,0.5454,-0.0338,-0.1132,-0.0291,0.9926
86,0.4569,1.6106,0.5458,-0.0416,-0.109,-0.0313,0.9927
87,0.4582,1.612,0.5462,-0.0481,-0.1041,-0.0328,0.9929
88,0.4595,1.6132,0.5468,-0.0534,-0.098,-0.0334,0.9932
89,0.4605,1.6146,0.5473,-0.0602,-0.0925,-0.0343,0.9933
90,0.4607,1.6165,0.5475,-0.0693,-0.0903,-0.0355,0.9929
91,0.4606,1.6181,0.5477,-0.0767,-0.0903,-0.0367,0.9923
92,0.4603,1.6187,0.548,-0.0798,-0.0905,-0.0372,0.992
93,0.4599,1.6198,0.5483,-0.085,-0.0898,-0.0379,0.9916
94,0.4595,1.622,0.5482,-0.0957,-0.0891,-0.0394,0.9906
95,0.4591,1.6238,0.5479,-0.1043,-0.0889,-0.0402,0.9897
96,0.4586,1.6252,0.5479,-0.1115,-0.0883,-0.0408,0.989
97,0.4584,1.6271,0.5481,-0.1205,-0.0865,-0.0413,0.9881
98,0.4583,1.6291,0.5485,-0.1298,-0.0846,-0.041,0.9871
99,0.4579,1.6314,0.5486,-0.1413,-0.083,-0.0411,0.9856
100,0.4579,1.6333,0.5482,-0.1514,-0.0803,-0.0419,0.9843
101,0.4582,1.6349,0.5478,-0.1593,-0.0771,-0.0419,0.9833
102,0.4587,1.6356,0.547,-0.1638,-0.0743,-0.0425,0.9828
103,0.4596,1.6361,0.5463,-0.167,-0.0705,-0.0431,0.9825
104,0.4609,1.6365,0.5454,-0.1698,-0.0643,-0.044,0.9824
105,0.4627,1.6369,0.5446,-0.1728,-0.0561,-0.0445,0.9823
106,0.4643,1.6374,0.544,-0.1758,-0.049,-0.0447,0.9822
107,0.4654,1.6373,0.5436,-0.1766,-0.0435,-0.0445,0.9823
108,0.466,1.6365,0.5431,-0.1739,-0.0394,-0.0434,0.983
109,0.466,1.6351,0.5431,-0.168,-0.0377,-0.0393,0.9843
110,0.4663,1.6345,0.5442,-0.1656,-0.0335,-0.0367,0.9849
111,0.4678,1.6345,0.5453,-0.1662,-0.0222,-0.0335,0.9853
112,0.4692,1.6356,0.5465,-0.1705,-0.011,-0.0299,0.9848
113,0.47,1.6366,0.548,-0.1754,-0.0027,-0.0265,0.9841
114,0.4704,1.6378,0.5488,-0.1812,0.0033,-0.0228,0.9832
115,0.4699,1.6389,0.5489,-0.1856,0.0041,-0.0212,0.9824
116,0.4684,1.6399,0.5487,-0.1901,0.0008,-0.0206,0.9816
117,0.4671,1.6408,0.5483,-0.1941,-0.0002,-0.0194,0.9808
118,0.467,1.6417,0.5482,-0.1983,0.004,-0.018,0.98
119,0.468,1.6427,0.5479,-0.2022,0.0136,-0.0138,0.9791
120,0.4691,1.6435,0.548,-0.2064,0.0242,-0.0117,0.9781
121,0.4702,1.6437,0.5482,-0.2076,0.0315,-0.0121,0.9776
122,0.4708,1.6437,0.549,-0.2071,0.0358,-0.012,0.9776
123,0.4715,1.6436,0.5498,-0.2067,0.0419,-0.0108,0.9775
124,0.4721,1.6436,0.5503,-0.2078,0.0493,-0.0097,0.9769
125,0.4723,1.6439,0.5507,-0.2085,0.0523,-0.0104,0.9766
126,0.4717,1.644,0.5513,-0.2096,0.0521,-0.0111,0.9763
127,0.4707,1.6442,0.5521,-0.2098,0.0503,-0.0117,0.9764
128,0.4701,1.6446,0.553,-0.212,0.0503,-0.0118,0.9759
129,0.4701,1.6457,0.554,-0.2171,0.0536,-0.0113,0.9746
130,0.4701,1.6467,0.5549,-0.2213,0.0574,-0.0111,0.9735
131,0.4704,1.6474,0.5558,-0.225,0.061,-0.011,0.9724
132,0.4701,1.6483,0.5569,-0.2285,0.0618,-0.011,0.9715
133,0.469,1.6485,0.5582,-0.2278,0.0565,-0.0123,0.972
134,0.4674,1.6486,0.5601,-0.2271,0.0492,-0.0133,0.9725
135,0.4662,1.649,0.5619,-0.2273,0.0445,-0.0134,0.9727
136,0.4661,1.6492,0.5631,-0.2281,0.0451,-0.0137,0.9725
137,0.4664,1.6498,0.5639,-0.2297,0.046,-0.0141,0.9721
138,0.4669,1.6502,0.5642,-0.2302,0.0457,-0.0149,0.972
139,0.4677,1.6505,0.564,-0.2304,0.0453,-0.0158,0.9719
140,0.4686,1.6508,0.5633,-0.2296,0.0445,-0.0163,0.9721
141,0.4699,1.6507,0.5622,-0.2285,0.043,-0.0179,0.9724
142,0.4714,1.6498,0.5606,-0.2235,0.0415,-0.0213,0.9736
143,0.4731,1.6493,0.5589,-0.2215,0.0405,-0.0239,0.974
144,0.4746,1.6489,0.5571,-0.2202,0.0406,-0.0246,0.9743
145,0.4762,1.6484,0.5553,-0.2179,0.0408,-0.0263,0.9748
146,0.4775,1.6469,0.5539,-0.212,0.041,-0.0295,0.976
147,0.4787,1.6448,0.5531,-0.2022,0.0406,-0.0307,0.978
148,0.4797,1.6426,0.5526,-0.1925,0.0399,-0.031,0.98
149,0.4807,1.6401,0.5529,-0.1817,0.0382,-0.032,0.9821
150,0.481,1.637,0.554,-0.1677,0.0348,-0.0325,0.9847
151,0.4805,1.6336,0.5561,-0.1522,0.0289,-0.0325,0.9874
152,0.4792,1.6303,0.559,-0.1371,0.0208,-0.0323,0.9898
153,0.4775,1.6276,0.5615,-0.1257,0.0111,-0.0325,0.9915
154,0.4753,1.6262,0.5637,-0.1197,-0.0012,-0.0334,0.9922
155,0.4729,1.6245,0.5653,-0.1123,-0.015,-0.0347,0.993
156,0.4704,1.6223,0.5667,-0.1024,-0.0288,-0.0365,0.9937
157,0.4682,1.6209,0.5678,-0.0954,-0.04,-0.0375,0.9939
158,0.4668,1.62,0.5679,-0.0918,-0.0476,-0.0375,0.9939
159,0.4665,1.6193,0.5676,-0.0886,-0.0516,-0.038,0.994
160,0.4673,1.6184,0.5669,-0.0841,-0.0522,-0.0391,0.9943
161,0.4686,1.6163,0.566,-0.0751,-0.0516,-0.0408,0.995
162,0.4702,1.6128,0.565,-0.0589,-0.0513,-0.0432,0.996
163,0.4717,1.6098,0.5647,-0.045,-0.0503,-0.0449,0.9967
164,0.4733,1.6081,0.5652,-0.038,-0.0477,-0.046,0.9971
165,0.4742,1.6065,0.566,-0.0308,-0.046,-0.0459,0.9974
166,0.4745,1.6038,0.5676,-0.0192,-0.0465,-0.0457,0.9977
167,0.4746,1.6004,0.5698,-0.0049,-0.0486,-0.0456,0.9978
168,0.4748,1.597,0.572,0.0089,-0.0508,-0.0455,0.9976
169,0.4749,1.5943,0.5742,0.0198,-0.0521,-0.0453,0.9974
170,0.475,1.591,0.576,0.0319,-0.0527,-0.0451,0.9971
171,0.4753,1.5883,0.5772,0.0414,-0.0529,-0.0447,0.9967
172,0.4752,1.5851,0.5779,0.053,-0.0531,-0.0439,0.9962
173,0.4746,1.5822,0.5778,0.0639,-0.0546,-0.0424,0.9956
174,0.4739,1.5799,0.5774,0.0724,-0.0575,-0.0421,0.9948
175,0.4732,1.5789,0.5769,0.0755,-0.0596,-0.0412,0.9945
176,0.4721,1.5782,0.5758,0.0777,-0.0627,-0.0395,0.9942
177,0.4688,1.5779,0.5745,0.0789,-0.074,-0.0342,0.9935
178,0.4634,1.5777,0.573,0.08,-0.0933,-0.0274,0.992
179,0.4578,1.5773,0.5714,0.0821,-0.1115,-0.0234,0.9901
180,0.4528,1.577,0.5705,0.0828,-0.1252,-0.0203,0.9885
181,0.4484,1.5771,0.5697,0.0826,-0.1362,-0.0154,0.9871
182,0.4447,1.5777,0.5692,0.0804,-0.1445,-0.012,0.9862
183,0.4423,1.579,0.5692,0.076,-0.149,-0.0116,0.9858
184,0.4413,1.5809,0.5697,0.0687,-0.1494,-0.0132,0.9863
185,0.4405,1.5835,0.5705,0.0578,-0.1503,-0.0153,0.9868
186,0.4395,1.589,0.5711,0.0356,-0.1528,-0.02,0.9874
187,0.4386,1.5971,0.5711,0.0023,-0.1546,-0.0255,0.9876
188,0.4388,1.6063,0.5699,-0.037,-0.1514,-0.0289,0.9874
189,0.4399,1.6132,0.5671,-0.0645,-0.1448,-0.0298,0.9869
190,0.4416,1.6182,0.5641,-0.0845,-0.1353,-0.0304,0.9867
1,0.3777,1.6123,0.4163,-0.1465,0.0155,-0.1375,0.9795
2,0.3804,1.6137,0.4136,-0.1544,0.0243,-0.1368,0.9782
3,0.3833,1.6149,0.4117,-0.1612,0.0345,-0.137,0.9767
4,0.3862,1.6153,0.4104,-0.1655,0.0465,-0.1372,0.9755
5,0.3885,1.6153,0.4097,-0.1665,0.0571,-0.1369,0.9748
6,0.3898,1.6156,0.4093,-0.1675,0.0639,-0.1362,0.9743
7,0.3897,1.6155,0.4095,-0.1666,0.0632,-0.1371,0.9744
8,0.3889,1.6152,0.4099,-0.1638,0.0621,-0.1372,0.9749
9,0.3881,1.6148,0.4104,-0.1613,0.0615,-0.1369,0.9754
10,0.3869,1.6144,0.4106,-0.1592,0.0599,-0.1362,0.976
11,0.3858,1.6141,0.4106,-0.157,0.0574,-0.135,0.9766
12,0.3844,1.6138,0.4104,-0.1541,0.053,-0.1336,0.9776
13,0.3828,1.6136,0.4102,-0.1502,0.0466,-0.1309,0.9788
14,0.3801,1.6131,0.4106,-0.1445,0.0365,-0.1277,0.9805
15,0.3775,1.6126,0.4112,-0.1399,0.0281,-0.1245,0.9819
16,0.3762,1.6123,0.4113,-0.137,0.0258,-0.1217,0.9827
17,0.3754,1.6122,0.4113,-0.1356,0.0255,-0.12,0.9831
18,0.3746,1.6121,0.4109,-0.1354,0.0247,-0.1196,0.9832
19,0.3736,1.6125,0.4102,-0.136,0.0227,-0.1184,0.9833
20,0.3728,1.6131,0.4097,-0.1382,0.0206,-0.1179,0.9831
21,0.3713,1.6147,0.4086,-0.1452,0.018,-0.1163,0.9824
22,0.3681,1.6212,0.4058,-0.1759,0.0135,-0.098,0.9794
23,0.3647,1.6224,0.403,-0.1785,0.0084,-0.0927,0.9795
24,0.3611,1.6226,0.4027,-0.1786,0.001,-0.0901,0.9798
25,0.3582,1.6221,0.4031,-0.1748,-0.0032,-0.0862,0.9808
26,0.3551,1.6212,0.4036,-0.1698,-0.0073,-0.0801,0.9822
27,0.3532,1.6203,0.4045,-0.1665,-0.0085,-0.0782,0.9829
28,0.3525,1.6198,0.4051,-0.1644,-0.0061,-0.0785,0.9832
29,0.353,1.6194,0.4057,-0.1623,-0.0016,-0.0795,0.9835
30,0.3547,1.6187,0.4062,-0.1595,0.0058,-0.0811,0.9838
31,0.3569,1.6186,0.4061,-0.1576,0.0148,-0.0828,0.9839
32,0.3591,1.6189,0.4051,-0.1586,0.0232,-0.0834,0.9835
33,0.3606,1.6193,0.4039,-0.1599,0.0271,-0.0842,0.9832
34,0.361,1.6195,0.4032,-0.1594,0.0266,-0.0855,0.9831
35,0.3616,1.6191,0.4025,-0.1572,0.0266,-0.0873,0.9833
36,0.3623,1.6183,0.4017,-0.1547,0.0284,-0.0894,0.9835
37,0.3626,1.6175,0.401,-0.1536,0.0304,-0.0935,0.9832
38,0.3625,1.617,0.4003,-0.1526,0.0327,-0.0943,0.9832
39,0.3625,1.6161,0.4,-0.1491,0.0353,-0.0932,0.9838
40,0.3631,1.6126,0.4006,-0.1335,0.0378,-0.0982,0.9855
41,0.3652,1.606,0.4021,-0.1016,0.0421,-0.1076,0.9881
42,0.3675,1.6014,0.4044,-0.0838,0.0481,-0.1104,0.9892
43,0.3693,1.5995,0.4062,-0.0765,0.0506,-0.112,0.9895
44,0.3706,1.5994,0.4073,-0.0768,0.0493,-0.1149,0.9892
45,0.3718,1.5999,0.4088,-0.08,0.0498,-0.1181,0.9885
46,0.3727,1.6003,0.4106,-0.0821,0.0507,-0.1208,0.988
47,0.3733,1.6008,0.4118,-0.0852,0.0505,-0.1246,0.9872
48,0.3733,1.6015,0.4117,-0.0896,0.0488,-0.1282,0.9865
49,0.3731,1.6022,0.4114,-0.0945,0.0497,-0.1307,0.9857
50,0.3732,1.6032,0.4109,-0.1006,0.0545,-0.131,0.9847
51,0.3735,1.6035,0.4103,-0.1037,0.0591,-0.1327,0.9839
52,0.3744,1.6032,0.4104,-0.1046,0.0638,-0.1346,0.9833
53,0.3755,1.6035,0.4105,-0.1069,0.0661,-0.1362,0.9827
54,0.3772,1.6038,0.4103,-0.109,0.0672,-0.1386,0.982
55,0.3793,1.6036,0.4102,-0.1093,0.0696,-0.1409,0.9815
56,0.3816,1.6034,0.4102,-0.1091,0.0725,-0.1419,0.9812
57,0.3834,1.6037,0.4099,-0.1114,0.0734,-0.1426,0.9808
58,0.3858,1.6034,0.4095,-0.1109,0.0771,-0.145,0.9802
59,0.3882,1.6027,0.4092,-0.1093,0.0813,-0.1465,0.9798
60,0.3896,1.6023,0.409,-0.1084,0.084,-0.1477,0.9795
61,0.3904,1.6019,0.4089,-0.1074,0.0858,-0.1493,0.9792
62,0.391,1.6006,0.4095,-0.1029,0.0884,-0.1527,0.9789
63,0.3914,1.5988,0.4105,-0.0969,0.0894,-0.1563,0.9789
64,0.3924,1.5961,0.4121,-0.0875,0.092,-0.1632,0.9784
65,0.3928,1.5921,0.4142,-0.0716,0.0927,-0.1694,0.9786
66,0.3921,1.5876,0.417,-0.053,0.089,-0.1746,0.9792
67,0.3908,1.5836,0.4199,-0.0358,0.0846,-0.1764,0.98
68,0.3898,1.5804,0.4223,-0.0229,0.0824,-0.1771,0.9805
69,0.3888,1.578,0.4236,-0.0135,0.0814,-0.1766,0.9808
70,0.388,1.5769,0.4238,-0.0095,0.0797,-0.1757,0.9812
71,0.3856,1.577,0.4227,-0.0081,0.0709,-0.1725,0.9824
72,0.3799,1.5785,0.422,-0.007,0.0487,-0.1617,0.9856
73,0.374,1.5794,0.4216,-0.0051,0.0254,-0.1544,0.9877
74,0.3696,1.5797,0.4212,-0.0036,0.0095,-0.1508,0.9885
75,0.3664,1.5802,0.4212,-0.0031,0.0005,-0.1466,0.9892
76,0.3646,1.5802,0.4213,-0.0028,-0.0016,-0.1419,0.9899
77,0.3625,1.5807,0.4213,-0.0024,-0.0051,-0.1364,0.9906
78,0.3597,1.5823,0.4209,-0.0071,-0.0096,-0.1289,0.9916
79,0.3573,1.584,0.4204,-0.0128,-0.0105,-0.1205,0.9926
80,0.3546,1.5847,0.4201,-0.0156,-0.01,-0.1125,0.9935
81,0.3517,1.5852,0.4205,-0.0172,-0.0105,-0.1053,0.9942
82,0.3494,1.5865,0.4215,-0.0216,-0.0118,-0.0984,0.9948
83,0.3478,1.5881,0.4227,-0.0272,-0.0119,-0.0936,0.9952
84,0.347,1.5899,0.4237,-0.0343,-0.0114,-0.0903,0.9953
85,0.3467,1.5923,0.4241,-0.0445,-0.0131,-0.0916,0.9947
86,0.3473,1.5941,0.4237,-0.0522,-0.0126,-0.0928,0.9942
87,0.3489,1.5959,0.423,-0.0593,-0.0089,-0.0936,0.9938
88,0.3507,1.5978,0.422,-0.0677,-0.0042,-0.0943,0.9932
89,0.3525,1.5997,0.4205,-0.0769,-0.0002,-0.097,0.9923
90,0.3538,1.6015,0.4184,-0.0863,0.0016,-0.0995,0.9913
91,0.3544,1.603,0.4158,-0.093,0.003,-0.1009,0.9905
92,0.3549,1.6041,0.4132,-0.0977,0.0049,-0.1018,0.99
93,0.3546,1.6049,0.411,-0.1013,0.0063,-0.1024,0.9895
94,0.354,1.6059,0.4091,-0.1049,0.0062,-0.1013,0.9893
95,0.3541,1.6071,0.4078,-0.1102,0.0066,-0.1011,0.9887
96,0.355,1.6082,0.4072,-0.1158,0.0099,-0.1023,0.9879
97,0.3563,1.609,0.4071,-0.1211,0.0145,-0.1023,0.9872
98,0.3573,1.6095,0.4075,-0.1237,0.0166,-0.1022,0.9869
99,0.3582,1.6102,0.4083,-0.126,0.0172,-0.1022,0.9866
100,0.3592,1.6104,0.4093,-0.1269,0.0184,-0.1027,0.9864
101,0.3601,1.6105,0.4097,-0.128,0.0205,-0.1025,0.9863
102,0.3613,1.6108,0.4095,-0.1292,0.0238,-0.1016,0.9861
103,0.3621,1.6109,0.4088,-0.13,0.0265,-0.1008,0.986
104,0.3628,1.6113,0.4075,-0.1322,0.0272,-0.1006,0.9857
105,0.363,1.6117,0.4059,-0.1342,0.0279,-0.1006,0.9854
106,0.3632,1.6123,0.4042,-0.1372,0.0286,-0.0998,0.9851
107,0.3633,1.6131,0.4024,-0.1415,0.0288,-0.1001,0.9845
108,0.3633,1.6139,0.4007,-0.146,0.0286,-0.1003,0.9838
109,0.3632,1.6146,0.3994,-0.15,0.0284,-0.101,0.9831
110,0.3632,1.615,0.3985,-0.1536,0.0292,-0.1021,0.9824
111,0.3631,1.6154,0.398,-0.1558,0.03,-0.1019,0.9821
112,0.3629,1.6158,0.3978,-0.1572,0.0301,-0.1019,0.9818
113,0.3631,1.6162,0.3974,-0.1594,0.0313,-0.1025,0.9814
114,0.3635,1.6165,0.3972,-0.1607,0.0322,-0.1033,0.9811
115,0.3639,1.6168,0.3969,-0.162,0.0335,-0.1038,0.9807
116,0.3638,1.6171,0.3965,-0.1639,0.0339,-0.1036,0.9804
117,0.364,1.6176,0.3963,-0.1668,0.0347,-0.1038,0.9799
118,0.3645,1.6177,0.3963,-0.1678,0.0357,-0.104,0.9797
119,0.3652,1.6174,0.3965,-0.1667,0.0369,-0.1051,0.9797
120,0.3663,1.6177,0.3966,-0.1679,0.0384,-0.105,0.9794
121,0.3676,1.6177,0.3968,-0.168,0.0397,-0.1065,0.9792
122,0.3689,1.6178,0.3968,-0.1684,0.0407,-0.1077,0.979
123,0.37,1.6175,0.3971,-0.1679,0.0421,-0.1089,0.9789
124,0.3708,1.6173,0.3975,-0.1676,0.0432,-0.1101,0.9787
125,0.3715,1.6171,0.3982,-0.1677,0.0446,-0.1104,0.9786
126,0.3725,1.6177,0.3992,-0.1702,0.0457,-0.1101,0.9782
127,0.3743,1.6178,0.4001,-0.1718,0.0482,-0.1116,0.9776
128,0.3765,1.6179,0.4011,-0.1738,0.0518,-0.1138,0.9768
129,0.3787,1.6181,0.4023,-0.1756,0.0553,-0.1151,0.9761
130,0.3804,1.6182,0.4037,-0.1755,0.0568,-0.1158,0.976
131,0.3815,1.6179,0.4057,-0.1743,0.0565,-0.117,0.9761
132,0.3822,1.6175,0.4074,-0.1725,0.0563,-0.1176,0.9763
133,0.3827,1.617,0.4091,-0.1703,0.0568,-0.1183,0.9766
134,0.3829,1.6164,0.4105,-0.167,0.0572,-0.1187,0.9771
135,0.3829,1.6162,0.4111,-0.1663,0.0577,-0.1187,0.9772
136,0.383,1.6161,0.411,-0.166,0.0583,-0.1193,0.9771
137,0.3834,1.6162,0.4107,-0.1669,0.0594,-0.1199,0.9769
138,0.3834,1.6167,0.4103,-0.1684,0.0594,-0.1201,0.9766
139,0.3827,1.6171,0.4097,-0.1699,0.0573,-0.1192,0.9765
140,0.3822,1.6175,0.4087,-0.1713,0.0572,-0.1181,0.9764
141,0.382,1.6179,0.4074,-0.1735,0.0582,-0.1172,0.9761
142,0.3821,1.6182,0.4063,-0.174,0.059,-0.1168,0.976
143,0.3819,1.6181,0.4053,-0.1736,0.0594,-0.1166,0.9761
144,0.3818,1.618,0.4043,-0.1727,0.0599,-0.1165,0.9762
145,0.3818,1.618,0.4034,-0.1722,0.0604,-0.117,0.9762
146,0.3819,1.6178,0.4025,-0.1712,0.0608,-0.1172,0.9764
147,0.3823,1.6174,0.4014,-0.1696,0.0622,-0.1184,0.9764
148,0.3829,1.6165,0.401,-0.165,0.0655,-0.12,0.9768
149,0.3836,1.6151,0.4016,-0.1596,0.0703,-0.1209,0.9772
